scraped_at,competitor,product_name,price,stock_status,url,error
2026-04-03 13:40:14,Vagabond,Age Of Sigmar: Introductory Set,96.00,out_of_stock,https://vagabond.co.nz/warhammer-age-of-sigmar-introductory-set-2024/,
2026-04-03 13:40:18,Vagabond,Death Guard: Plague Marine Champion,51.00,in_stock,https://vagabond.co.nz/death-guard-plague-marine-champion/,
2026-04-03 13:40:22,Vagabond,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 13:40:22,Vagabond,Orruk Warclans: Ardboy Big Boss,66.50,in_stock,https://vagabond.co.nz/orruk-warclans-ardboy-big-boss,
2026-04-03 13:40:26,Vagabond,Orruk Warclans: Orruk Brutes,94.50,in_stock,https://vagabond.co.nz/ironjawz-orruk-brutes/,
2026-04-03 13:40:29,Vagabond,Space Marines: Gladiator,166.50,out_of_stock,https://vagabond.co.nz/space-marines-gladiator/,
2026-04-03 13:40:32,Vagabond,Space Marines: Primaris Intercessors,117.00,out_of_stock,https://vagabond.co.nz/space-marines-primaris-intercessors/,
2026-04-03 13:40:36,Vagabond,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 13:40:36,Vagabond,Space Marines Primaris Reivers,117.00,in_stock,https://vagabond.co.nz/space-marines-primaris-reivers/,
2026-04-03 13:40:39,Vagabond,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 13:40:39,Vagabond,Warhammer 40000: Introductory Set,98.00,in_stock,https://vagabond.co.nz/warhammer-40-000-introductory-set/,
2026-04-03 13:52:27,Bea DnD,Age Of Sigmar: Introductory Set,90.00,in_stock,https://www.beadndgames.co.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 13:52:31,Bea DnD,Death Guard: Plague Marine Champion,53.00,in_stock,https://www.beadndgames.co.nz/products/death-guard-plague-marine-champion-warhammer-40-000,
2026-04-03 13:52:34,Bea DnD,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 13:52:34,Bea DnD,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 13:52:34,Bea DnD,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 13:52:34,Bea DnD,Space Marines: Gladiator,,not_carried,,
2026-04-03 13:52:34,Bea DnD,Space Marines: Primaris Intercessors,120.00,in_stock,https://www.beadndgames.co.nz/products/space-marines-primaris-intercessors-warhammer-40-000,
2026-04-03 13:52:38,Bea DnD,Space Marines Primaris Librarian,62.40,in_stock,https://www.beadndgames.co.nz/products/space-marines-primaris-librarian-warhammer-40-000,
2026-04-03 13:52:40,Bea DnD,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 13:52:40,Bea DnD,Sylvaneth: Tree-Revenants,82.00,in_stock,https://www.beadndgames.co.nz/products/sylvaneth-tree-revenants-warhammer-age-of-sigmar,
2026-04-03 13:52:44,Bea DnD,Warhammer 40000: Introductory Set,76.00,in_stock,https://www.beadndgames.co.nz/products/warhammer-40-000-introductory-set-start-your-warhammer-journey,
2026-04-03 13:52:46,Games Lab,Age Of Sigmar: Introductory Set,90.00,in_stock,https://www.gameslab.co.nz/products/Age-Of-Sigmar-Introductory-Set-p686464525,
2026-04-03 13:52:51,Games Lab,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 13:52:51,Games Lab,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 13:52:51,Games Lab,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 13:52:51,Games Lab,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 13:52:51,Games Lab,Space Marines: Gladiator,158.00,out_of_stock,https://www.gameslab.co.nz/products/Space-Marine-Gladiator-p689900566,
2026-04-03 13:52:54,Games Lab,Space Marines: Primaris Intercessors,117.00,in_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Intercessors-p605967672,
2026-04-03 13:52:59,Games Lab,Space Marines Primaris Librarian,69.99,out_of_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Librarian-p651995264,
2026-04-03 13:53:04,Games Lab,Space Marines Primaris Reivers,109.00,out_of_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Reivers-p696127817,
2026-04-03 13:53:07,Games Lab,Sylvaneth: Tree-Revenants,81.00,in_stock,https://www.gameslab.co.nz/products/Sylvaneth-Tree-Revenants-p695852248,
2026-04-03 13:53:12,Games Lab,Warhammer 40000: Introductory Set,98.00,in_stock,https://www.gameslab.co.nz/products/Warhammer-40-000-Introductory-Set-p604427018,
2026-04-03 13:53:15,Goblin Games,Age Of Sigmar: Introductory Set,100.00,in_stock,https://goblingames.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 13:53:18,Goblin Games,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 13:53:18,Goblin Games,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 13:53:18,Goblin Games,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 13:53:18,Goblin Games,Orruk Warclans: Orruk Brutes,113.00,in_stock,https://goblingames.nz/products/orruk-warclans-orruk-brutes,
2026-04-03 13:53:20,Goblin Games,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 13:53:20,Goblin Games,Space Marines Primaris Reivers,124.50,in_stock,https://goblingames.nz/products/space-marines-primaris-reivers-1,
2026-04-03 13:53:23,Goblin Games,Space Marines: Gladiator,191.00,in_stock,https://goblingames.nz/products/space-marines-gladiator,
2026-04-03 13:53:26,Goblin Games,Space Marines: Primaris Intercessors,130.00,in_stock,https://goblingames.nz/products/space-marines-intercessors,
2026-04-03 13:53:29,Goblin Games,Sylvaneth: Tree-Revenants,95.00,in_stock,https://goblingames.nz/products/sylvaneth-tree-revenants,
2026-04-03 13:53:32,Goblin Games,Warhammer 40000: Introductory Set,,not_carried,,
2026-04-03 13:53:32,Hobby Collective,Age Of Sigmar: Introductory Set,85.60,out_of_stock,https://thehobbycollective.co.nz/warhammer-age-of-sigmar-introductory-set,
2026-04-03 13:53:36,Hobby Collective,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 13:53:36,Hobby Collective,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 13:53:36,Hobby Collective,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 13:53:36,Hobby Collective,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 13:53:36,Hobby Collective,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 13:53:36,Hobby Collective,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 13:53:36,Hobby Collective,Space Marines: Gladiator,152.80,in_stock,https://thehobbycollective.co.nz/space-marines-gladiator-impulsor-lancer-valiant-reaper/,
2026-04-03 13:53:41,Hobby Collective,Space Marines: Primaris Intercessors,104.00,in_stock,https://thehobbycollective.co.nz/space-marines-primaris-intercessors/,
2026-04-03 13:53:43,Hobby Collective,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 13:53:43,Hobby Collective,Warhammer 40000: Introductory Set,87.20,in_stock,https://thehobbycollective.co.nz/warhammer-40-000-introductory-set/,
2026-04-03 13:53:46,Hobby Lords,Age Of Sigmar: Introductory Set,98.00,in_stock,https://www.hobbylords.co.nz/products/single/age-of-sigmar:-introductory-set,
2026-04-03 13:53:55,Hobby Lords,Death Guard: Plague Marine Champion,55.00,in_stock,https://www.hobbylords.co.nz/products/single/death-guard-plague-marine-champion,
2026-04-03 13:54:04,Hobby Lords,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 13:54:04,Hobby Lords,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 13:54:04,Hobby Lords,Orruk Warclans: Orruk Brutes,110.35,in_stock,https://www.hobbylords.co.nz/products/single/orruk-warclans-orruk-brutes,
2026-04-03 13:54:12,Hobby Lords,Space Marines: Gladiator,,not_carried,,
2026-04-03 13:54:12,Hobby Lords,Space Marines: Primaris Intercessors,120.00,in_stock,https://www.hobbylords.co.nz/products/single/space-marines-intercessors,
2026-04-03 13:54:19,Hobby Lords,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 13:54:19,Hobby Lords,Space Marines Primaris Reivers,120.00,in_stock,https://www.hobbylords.co.nz/products/single/space-marines-primaris-reivers,
2026-04-03 13:54:28,Hobby Lords,Sylvaneth: Tree-Revenants,93.00,in_stock,https://www.hobbylords.co.nz/products/single/sylvaneth-tree-revenants,
2026-04-03 13:54:36,Hobby Lords,Warhammer 40000: Introductory Set,100.00,in_stock,https://www.hobbylords.co.nz/products/single/warhammer-40000-introductory-set,
2026-04-03 13:54:44,Hobby Master,Age Of Sigmar: Introductory Set,97.00,in_stock,https://hobbymaster.co.nz/products/product/43416,
2026-04-03 13:55:04,Hobby Master,Death Guard: Plague Marine Champion,54.00,in_stock,https://hobbymaster.co.nz/products/product/40411,
2026-04-03 13:55:08,Hobby Master,Genestealer Cults: Biophagus,54.00,in_stock,https://hobbymaster.co.nz/products/product/31527,
2026-04-03 13:55:12,Hobby Master,Orruk Warclans: Ardboy Big Boss,75.00,in_stock,https://hobbymaster.co.nz/products/product/41743,
2026-04-03 13:55:14,Hobby Master,Orruk Warclans: Orruk Brutes,110.00,in_stock,https://hobbymaster.co.nz/products/product/37181,
2026-04-03 13:55:18,Hobby Master,Space Marines: Gladiator,174.00,in_stock,https://hobbymaster.co.nz/products/product/36228,
2026-04-03 13:55:21,Hobby Master,Space Marines: Primaris Intercessors,118.00,in_stock,https://hobbymaster.co.nz/products/product/28412,
2026-04-03 13:55:24,Hobby Master,Space Marines Primaris Librarian,75.00,in_stock,https://hobbymaster.co.nz/products/product/28221,
2026-04-03 13:55:27,Hobby Master,Space Marines Primaris Reivers,118.00,in_stock,https://hobbymaster.co.nz/products/product/28086,
2026-04-03 13:55:31,Hobby Master,Sylvaneth: Tree-Revenants,92.00,in_stock,https://hobbymaster.co.nz/products/product/39777,
2026-04-03 13:55:34,Hobby Master,Warhammer 40000: Introductory Set,93.00,in_stock,https://hobbymaster.co.nz/products/product/41316,
2026-04-03 13:55:38,Iron Knight,Age Of Sigmar: Introductory Set,107.00,in_stock,https://ironknightgaming.co.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 13:55:41,Iron Knight,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 13:55:41,Iron Knight,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 13:55:41,Iron Knight,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 13:55:41,Iron Knight,Orruk Warclans: Orruk Brutes,121.00,in_stock,https://ironknightgaming.co.nz/products/orruk-warclans-orruk-brutes,
2026-04-03 13:55:43,Iron Knight,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 13:55:43,Iron Knight,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 13:55:43,Iron Knight,Space Marines: Gladiator,185.00,in_stock,https://ironknightgaming.co.nz/products/space-marines-gladiator,
2026-04-03 13:55:45,Iron Knight,Space Marines: Primaris Intercessors,130.00,in_stock,https://ironknightgaming.co.nz/products/space-marines-primaris-intercessors,
2026-04-03 13:55:48,Iron Knight,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 13:55:48,Iron Knight,Warhammer 40000: Introductory Set,102.00,in_stock,https://ironknightgaming.co.nz/products/warhammer-40000-introductory-set,
2026-04-03 13:59:22,Mighty Ape,Age Of Sigmar: Introductory Set,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-age-of-sigmar-introductory-set-39006494/,
2026-04-03 13:59:33,Mighty Ape,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 13:59:33,Mighty Ape,Genestealer Cults: Biophagus,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-genestealer-cults-biophagus-29189815/,
2026-04-03 13:59:41,Mighty Ape,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 13:59:41,Mighty Ape,Orruk Warclans: Orruk Brutes,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-ironjawz-orruk-brutes-25217197/,
2026-04-03 13:59:50,Mighty Ape,Space Marines: Gladiator,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-gladiator/34016507,
2026-04-03 13:59:58,Mighty Ape,Space Marines: Primaris Intercessors,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-space-marine-primaris-intercessors-26859092/,
2026-04-03 14:00:08,Mighty Ape,Space Marines Primaris Librarian,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-primaris-librarian/26853441,
2026-04-03 14:17:23,Mighty Ape,Space Marines Primaris Reivers,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-primaris-reivers/26856277,
2026-04-03 14:17:32,Mighty Ape,Sylvaneth: Tree-Revenants,,unknown,https://www.mightyape.co.nz/product/sylvaneth-tree-revenants/25522630,
2026-04-03 14:17:40,Mighty Ape,Warhammer 40000: Introductory Set,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-introductory-set-37875024/,
2026-04-03 14:17:48,Nova Games,Age Of Sigmar: Introductory Set,96.50,in_stock,https://novagames.co.nz/products/age-of-sigmar-introductory-set,
2026-04-03 14:17:51,Nova Games,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 14:17:51,Nova Games,Orruk Warclans: Ardboy Big Boss,71.00,in_stock,https://novagames.co.nz/products/ardboy-big-boss,
2026-04-03 14:17:53,Nova Games,Orruk Warclans: Orruk Brutes,109.00,in_stock,https://novagames.co.nz/products/orruk-brutes,
2026-04-03 14:17:56,Nova Games,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 14:17:56,Nova Games,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 14:17:56,Nova Games,Space Marines: Gladiator,,not_carried,,
2026-04-03 14:17:56,Nova Games,Space Marines: Primaris Intercessors,117.00,in_stock,https://novagames.co.nz/products/intercessors,
2026-04-03 14:17:58,Nova Games,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 14:17:58,Nova Games,Warhammer 40000: Introductory Set,98.50,in_stock,https://novagames.co.nz/products/warhammer-40-000-introductory-set,
2026-04-03 14:18:00,Nova Games,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 14:18:00,Vagabond,Age Of Sigmar: Introductory Set,96.00,out_of_stock,https://vagabond.co.nz/warhammer-age-of-sigmar-introductory-set-2024/,
2026-04-03 14:18:03,Vagabond,Death Guard: Plague Marine Champion,51.00,in_stock,https://vagabond.co.nz/death-guard-plague-marine-champion/,
2026-04-03 14:18:07,Vagabond,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 14:18:07,Vagabond,Orruk Warclans: Ardboy Big Boss,66.50,in_stock,https://vagabond.co.nz/orruk-warclans-ardboy-big-boss,
2026-04-03 14:20:17,Vagabond,Orruk Warclans: Orruk Brutes,94.50,in_stock,https://vagabond.co.nz/ironjawz-orruk-brutes/,
2026-04-03 14:20:20,Vagabond,Space Marines: Gladiator,166.50,out_of_stock,https://vagabond.co.nz/space-marines-gladiator/,
2026-04-03 14:20:24,Vagabond,Space Marines: Primaris Intercessors,117.00,out_of_stock,https://vagabond.co.nz/space-marines-primaris-intercessors/,
2026-04-03 14:20:28,Vagabond,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 14:20:28,Vagabond,Space Marines Primaris Reivers,117.00,in_stock,https://vagabond.co.nz/space-marines-primaris-reivers/,
2026-04-03 14:20:31,Vagabond,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 14:20:31,Vagabond,Warhammer 40000: Introductory Set,98.00,in_stock,https://vagabond.co.nz/warhammer-40-000-introductory-set/,
2026-04-03 16:36:43,Bea DnD,Age Of Sigmar: Introductory Set,90.00,in_stock,https://www.beadndgames.co.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 16:36:45,Bea DnD,Death Guard: Plague Marine Champion,53.00,in_stock,https://www.beadndgames.co.nz/products/death-guard-plague-marine-champion-warhammer-40-000,
2026-04-03 16:36:47,Bea DnD,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 16:36:47,Bea DnD,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 16:36:47,Bea DnD,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 16:36:47,Bea DnD,Space Marines: Gladiator,,not_carried,,
2026-04-03 16:36:47,Bea DnD,Space Marines: Primaris Intercessors,120.00,in_stock,https://www.beadndgames.co.nz/products/space-marines-primaris-intercessors-warhammer-40-000,
2026-04-03 16:36:51,Bea DnD,Space Marines Primaris Librarian,62.40,in_stock,https://www.beadndgames.co.nz/products/space-marines-primaris-librarian-warhammer-40-000,
2026-04-03 16:36:54,Bea DnD,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 16:36:54,Bea DnD,Sylvaneth: Tree-Revenants,82.00,in_stock,https://www.beadndgames.co.nz/products/sylvaneth-tree-revenants-warhammer-age-of-sigmar,
2026-04-03 16:36:57,Bea DnD,Warhammer 40000: Introductory Set,76.00,in_stock,https://www.beadndgames.co.nz/products/warhammer-40-000-introductory-set-start-your-warhammer-journey,
2026-04-03 16:36:59,Games Lab,Age Of Sigmar: Introductory Set,90.00,in_stock,https://www.gameslab.co.nz/products/Age-Of-Sigmar-Introductory-Set-p686464525,
2026-04-03 16:37:03,Games Lab,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 16:37:03,Games Lab,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 16:37:03,Games Lab,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 16:37:03,Games Lab,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 16:37:03,Games Lab,Space Marines: Gladiator,158.00,out_of_stock,https://www.gameslab.co.nz/products/Space-Marine-Gladiator-p689900566,
2026-04-03 16:37:07,Games Lab,Space Marines: Primaris Intercessors,117.00,in_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Intercessors-p605967672,
2026-04-03 16:37:12,Games Lab,Space Marines Primaris Librarian,69.99,out_of_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Librarian-p651995264,
2026-04-03 16:37:16,Games Lab,Space Marines Primaris Reivers,109.00,out_of_stock,https://www.gameslab.co.nz/products/Space-Marines-Primaris-Reivers-p696127817,
2026-04-03 16:37:21,Games Lab,Sylvaneth: Tree-Revenants,81.00,in_stock,https://www.gameslab.co.nz/products/Sylvaneth-Tree-Revenants-p695852248,
2026-04-03 16:37:25,Games Lab,Warhammer 40000: Introductory Set,98.00,in_stock,https://www.gameslab.co.nz/products/Warhammer-40-000-Introductory-Set-p604427018,
2026-04-03 16:37:29,Goblin Games,Age Of Sigmar: Introductory Set,100.00,in_stock,https://goblingames.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 16:37:31,Goblin Games,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 16:37:31,Goblin Games,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 16:37:31,Goblin Games,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 16:37:31,Goblin Games,Orruk Warclans: Orruk Brutes,113.00,in_stock,https://goblingames.nz/products/orruk-warclans-orruk-brutes,
2026-04-03 16:37:34,Goblin Games,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 16:37:34,Goblin Games,Space Marines Primaris Reivers,124.50,in_stock,https://goblingames.nz/products/space-marines-primaris-reivers-1,
2026-04-03 16:37:36,Goblin Games,Space Marines: Gladiator,191.00,in_stock,https://goblingames.nz/products/space-marines-gladiator,
2026-04-03 16:37:39,Goblin Games,Space Marines: Primaris Intercessors,130.00,in_stock,https://goblingames.nz/products/space-marines-intercessors,
2026-04-03 16:37:42,Goblin Games,Sylvaneth: Tree-Revenants,95.00,in_stock,https://goblingames.nz/products/sylvaneth-tree-revenants,
2026-04-03 16:37:45,Goblin Games,Warhammer 40000: Introductory Set,,not_carried,,
2026-04-03 16:37:45,Hobby Collective,Age Of Sigmar: Introductory Set,85.60,out_of_stock,https://thehobbycollective.co.nz/warhammer-age-of-sigmar-introductory-set,
2026-04-03 16:37:50,Hobby Collective,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 16:37:50,Hobby Collective,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 16:37:50,Hobby Collective,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 16:37:50,Hobby Collective,Orruk Warclans: Orruk Brutes,,not_carried,,
2026-04-03 16:37:50,Hobby Collective,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 16:37:50,Hobby Collective,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 16:37:50,Hobby Collective,Space Marines: Gladiator,152.80,in_stock,https://thehobbycollective.co.nz/space-marines-gladiator-impulsor-lancer-valiant-reaper/,
2026-04-03 16:37:54,Hobby Collective,Space Marines: Primaris Intercessors,104.00,in_stock,https://thehobbycollective.co.nz/space-marines-primaris-intercessors/,
2026-04-03 16:37:58,Hobby Collective,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 16:37:58,Hobby Collective,Warhammer 40000: Introductory Set,87.20,in_stock,https://thehobbycollective.co.nz/warhammer-40-000-introductory-set/,
2026-04-03 16:38:02,Hobby Lords,Age Of Sigmar: Introductory Set,98.00,in_stock,https://www.hobbylords.co.nz/products/single/age-of-sigmar:-introductory-set,
2026-04-03 16:38:12,Hobby Lords,Death Guard: Plague Marine Champion,55.00,in_stock,https://www.hobbylords.co.nz/products/single/death-guard-plague-marine-champion,
2026-04-03 16:38:21,Hobby Lords,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 16:38:21,Hobby Lords,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 16:38:21,Hobby Lords,Orruk Warclans: Orruk Brutes,110.35,in_stock,https://www.hobbylords.co.nz/products/single/orruk-warclans-orruk-brutes,
2026-04-03 16:38:30,Hobby Lords,Space Marines: Gladiator,,not_carried,,
2026-04-03 16:38:30,Hobby Lords,Space Marines: Primaris Intercessors,120.00,in_stock,https://www.hobbylords.co.nz/products/single/space-marines-intercessors,
2026-04-03 16:38:40,Hobby Lords,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 16:38:40,Hobby Lords,Space Marines Primaris Reivers,120.00,in_stock,https://www.hobbylords.co.nz/products/single/space-marines-primaris-reivers,
2026-04-03 16:38:49,Hobby Lords,Sylvaneth: Tree-Revenants,93.00,in_stock,https://www.hobbylords.co.nz/products/single/sylvaneth-tree-revenants,
2026-04-03 16:38:59,Hobby Lords,Warhammer 40000: Introductory Set,100.00,in_stock,https://www.hobbylords.co.nz/products/single/warhammer-40000-introductory-set,
2026-04-03 16:39:09,Hobby Master,Age Of Sigmar: Introductory Set,97.00,in_stock,https://hobbymaster.co.nz/products/product/43416,
2026-04-03 16:39:11,Hobby Master,Death Guard: Plague Marine Champion,54.00,in_stock,https://hobbymaster.co.nz/products/product/40411,
2026-04-03 16:39:16,Hobby Master,Genestealer Cults: Biophagus,54.00,in_stock,https://hobbymaster.co.nz/products/product/31527,
2026-04-03 16:39:19,Hobby Master,Orruk Warclans: Ardboy Big Boss,75.00,in_stock,https://hobbymaster.co.nz/products/product/41743,
2026-04-03 16:39:22,Hobby Master,Orruk Warclans: Orruk Brutes,110.00,in_stock,https://hobbymaster.co.nz/products/product/37181,
2026-04-03 16:39:25,Hobby Master,Space Marines: Gladiator,174.00,in_stock,https://hobbymaster.co.nz/products/product/36228,
2026-04-03 16:39:27,Hobby Master,Space Marines: Primaris Intercessors,118.00,in_stock,https://hobbymaster.co.nz/products/product/28412,
2026-04-03 16:39:31,Hobby Master,Space Marines Primaris Librarian,75.00,in_stock,https://hobbymaster.co.nz/products/product/28221,
2026-04-03 16:39:35,Hobby Master,Space Marines Primaris Reivers,118.00,in_stock,https://hobbymaster.co.nz/products/product/28086,
2026-04-03 16:39:39,Hobby Master,Sylvaneth: Tree-Revenants,92.00,in_stock,https://hobbymaster.co.nz/products/product/39777,
2026-04-03 16:39:42,Hobby Master,Warhammer 40000: Introductory Set,93.00,in_stock,https://hobbymaster.co.nz/products/product/41316,
2026-04-03 16:39:46,Iron Knight,Age Of Sigmar: Introductory Set,107.00,in_stock,https://ironknightgaming.co.nz/products/warhammer-age-of-sigmar-introductory-set,
2026-04-03 16:39:50,Iron Knight,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 16:39:50,Iron Knight,Genestealer Cults: Biophagus,,not_carried,,
2026-04-03 16:39:50,Iron Knight,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 16:39:50,Iron Knight,Orruk Warclans: Orruk Brutes,121.00,in_stock,https://ironknightgaming.co.nz/products/orruk-warclans-orruk-brutes,
2026-04-03 16:39:54,Iron Knight,Space Marines Primaris Librarian,,not_carried,,
2026-04-03 16:39:54,Iron Knight,Space Marines Primaris Reivers,,not_carried,,
2026-04-03 16:39:54,Iron Knight,Space Marines: Gladiator,185.00,in_stock,https://ironknightgaming.co.nz/products/space-marines-gladiator,
2026-04-03 16:39:56,Iron Knight,Space Marines: Primaris Intercessors,130.00,in_stock,https://ironknightgaming.co.nz/products/space-marines-primaris-intercessors,
2026-04-03 16:39:59,Iron Knight,Sylvaneth: Tree-Revenants,,not_carried,,
2026-04-03 16:39:59,Iron Knight,Warhammer 40000: Introductory Set,102.00,in_stock,https://ironknightgaming.co.nz/products/warhammer-40000-introductory-set,
2026-04-03 16:40:02,Mighty Ape,Age Of Sigmar: Introductory Set,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-age-of-sigmar-introductory-set-39006494/,
2026-04-03 16:40:13,Mighty Ape,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 16:40:13,Mighty Ape,Genestealer Cults: Biophagus,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-genestealer-cults-biophagus-29189815/,
2026-04-03 16:40:23,Mighty Ape,Orruk Warclans: Ardboy Big Boss,,not_carried,,
2026-04-03 16:40:23,Mighty Ape,Orruk Warclans: Orruk Brutes,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-ironjawz-orruk-brutes-25217197/,
2026-04-03 16:40:34,Mighty Ape,Space Marines: Gladiator,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-gladiator/34016507,
2026-04-03 16:40:42,Mighty Ape,Space Marines: Primaris Intercessors,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-space-marine-primaris-intercessors-26859092/,
2026-04-03 16:40:53,Mighty Ape,Space Marines Primaris Librarian,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-primaris-librarian/26853441,
2026-04-03 16:41:02,Mighty Ape,Space Marines Primaris Reivers,,unknown,https://www.mightyape.co.nz/product/warhammer-40000-space-marine-primaris-reivers/26856277,
2026-04-03 16:41:11,Mighty Ape,Sylvaneth: Tree-Revenants,,unknown,https://www.mightyape.co.nz/product/sylvaneth-tree-revenants/25522630,
2026-04-03 16:41:20,Mighty Ape,Warhammer 40000: Introductory Set,,unknown,https://www.mightyape.co.nz/mn/buy/mighty-ape-warhammer-40000-introductory-set-37875024/,
2026-04-03 16:41:28,Nova Games,Age Of Sigmar: Introductory Set,96.50,in_stock,https://novagames.co.nz/products/age-of-sigmar-introductory-set,
2026-04-03 16:41:31,Nova Games,Death Guard: Plague Marine Champion,,not_carried,,
2026-04-03 16:41:31,Nova Games,Orruk Warclans: Ardboy Big Boss,71.00,in_stock,https://novagames.co.nz/products/ardboy-big-boss,
2026-04-03 16:41:35,Nova Games,Orruk Warclans: Orruk Brutes,109.00,in_stock,https://novagames.co.nz/products/orruk-brutes,
2026-04-03 16:41:38,Nova Games,Space Marines Primaris Librarian,,not_carried,,
